timestamp,temperatura,vibracion,presion,falla
2024-04-13 13:00:00,74.3,2.69,29.73,0
2024-04-13 14:00:00,68.06,3.61,30.59,0
2024-04-13 15:00:00,69.77,3.23,32.71,0
2024-04-13 16:00:00,70.13,3.13,29.98,0
2024-04-13 17:00:00,60.4,3.4,31.87,0
2024-04-13 18:00:00,69.93,2.87,31.4,0
2024-04-13 19:00:00,66.55,2.61,30.25,0
2024-04-13 20:00:00,67.53,2.7,27.82,0
2024-04-13 21:00:00,77.22,3.0,27.13,0
2024-04-13 22:00:00,63.72,2.47,30.21,0
2024-04-13 23:00:00,74.07,2.75,28.91,0
2024-04-14 00:00:00,68.61,2.74,31.84,0
2024-04-14 01:00:00,68.6,4.06,31.49,1
2024-04-14 02:00:00,73.95,1.61,29.63,0
2024-04-14 03:00:00,71.7,2.91,27.68,0
2024-04-14 04:00:00,72.85,3.86,31.02,0
2024-04-14 05:00:00,74.84,3.06,27.96,0
2024-04-14 06:00:00,68.34,3.38,28.48,0
2024-04-14 07:00:00,66.94,3.05,28.04,0
2024-04-14 08:00:00,64.57,2.67,29.72,0
2024-04-14 09:00:00,65.87,1.88,32.34,0
2024-04-14 10:00:00,84.75,3.1,29.99,1
2024-04-14 11:00:00,76.22,2.61,29.11,0
2024-04-14 12:00:00,63.24,2.6,26.95,0
2024-04-14 13:00:00,63.39,2.75,31.1,0
2024-04-14 14:00:00,72.41,3.87,28.44,0
2024-04-14 15:00:00,72.74,4.2,30.24,1
2024-04-14 16:00:00,72.74,3.11,29.29,0
2024-04-14 17:00:00,68.73,2.77,31.68,0
2024-04-14 18:00:00,69.37,2.41,29.69,0
2024-04-14 19:00:00,71.64,3.23,29.88,0
2024-04-14 20:00:00,70.43,3.89,30.97,0
2024-04-14 21:00:00,58.9,2.88,34.21,0
2024-04-14 22:00:00,68.85,1.81,31.78,0
2024-04-14 23:00:00,65.74,3.34,29.82,0
2024-04-15 00:00:00,70.88,3.49,30.01,0
2024-04-15 01:00:00,84.93,2.21,28.95,1
2024-04-15 02:00:00,71.84,3.09,28.1,0
2024-04-15 03:00:00,68.43,3.23,28.89,0
2024-04-15 04:00:00,74.61,2.96,28.46,0
2024-04-15 05:00:00,72.41,2.6,31.31,0
2024-04-15 06:00:00,72.1,3.51,27.86,0
2024-04-15 07:00:00,73.03,2.8,32.67,0
2024-04-15 08:00:00,80.28,2.26,31.5,1
2024-04-15 09:00:00,64.35,1.98,30.04,0
2024-04-15 10:00:00,72.37,3.63,30.0,0
2024-04-15 11:00:00,65.37,3.31,28.89,0
2024-04-15 12:00:00,72.78,3.04,30.54,0
2024-04-15 13:00:00,65.41,2.78,32.18,0
2024-04-15 14:00:00,67.91,2.74,28.59,0
2024-04-15 15:00:00,68.52,2.46,26.93,0
2024-04-15 16:00:00,74.88,2.78,31.41,0
2024-04-15 17:00:00,74.59,1.94,30.65,0
2024-04-15 18:00:00,63.77,2.63,27.76,0
2024-04-15 19:00:00,70.27,2.84,28.53,0
2024-04-15 20:00:00,66.45,3.3,28.28,0
2024-04-15 21:00:00,63.71,2.98,28.55,0
2024-04-15 22:00:00,68.91,3.4,29.35,0
2024-04-15 23:00:00,68.46,3.67,29.47,0
2024-04-16 00:00:00,82.13,3.53,28.7,1
2024-04-16 01:00:00,72.16,3.24,28.48,0
2024-04-16 02:00:00,63.11,3.01,29.54,0
2024-04-16 03:00:00,67.18,2.51,30.34,0
2024-04-16 04:00:00,75.11,3.37,29.37,0
2024-04-16 05:00:00,80.44,3.84,32.32,1
2024-04-16 06:00:00,62.07,3.17,31.02,0
2024-04-16 07:00:00,60.6,3.96,26.82,0
2024-04-16 08:00:00,79.35,2.24,31.05,0
2024-04-16 09:00:00,71.95,2.42,31.21,0
2024-04-16 10:00:00,65.66,3.43,29.13,0
2024-04-16 11:00:00,72.67,3.13,27.01,0
2024-04-16 12:00:00,56.82,3.66,30.02,0
2024-04-16 13:00:00,70.02,2.99,29.98,0
2024-04-16 14:00:00,71.64,2.57,27.76,0
2024-04-16 15:00:00,74.62,2.89,27.1,0
2024-04-16 16:00:00,64.93,2.23,29.82,0
2024-04-16 17:00:00,70.43,2.44,29.53,0
2024-04-16 18:00:00,65.37,3.49,29.17,0
2024-04-16 19:00:00,71.28,3.44,29.83,0
2024-04-16 20:00:00,65.52,3.18,27.79,0
2024-04-16 21:00:00,67.96,2.14,29.13,0
2024-04-16 22:00:00,65.02,2.82,31.07,0
2024-04-16 23:00:00,73.26,2.39,29.3,0
2024-04-17 00:00:00,74.29,3.59,26.66,0
2024-04-17 01:00:00,68.83,2.71,29.05,0
2024-04-17 02:00:00,70.19,2.46,27.86,0
2024-04-17 03:00:00,62.76,3.01,30.53,0
2024-04-17 04:00:00,68.5,2.68,30.64,0
2024-04-17 05:00:00,69.75,3.74,26.68,0
2024-04-17 06:00:00,83.1,2.63,31.52,1
2024-04-17 07:00:00,64.44,2.3,27.78,0
2024-04-17 08:00:00,77.32,1.92,33.12,0
2024-04-17 09:00:00,74.98,2.98,29.9,0
2024-04-17 10:00:00,71.4,2.72,27.51,0
2024-04-17 11:00:00,78.79,2.29,27.72,0
2024-04-17 12:00:00,71.86,3.59,30.7,0
2024-04-17 13:00:00,71.95,3.33,29.22,0
2024-04-17 14:00:00,69.73,2.99,29.81,0
2024-04-17 15:00:00,76.12,3.68,33.23,0
2024-04-17 16:00:00,75.48,3.33,28.6,0
2024-04-17 17:00:00,66.87,2.59,30.12,0
2024-04-17 18:00:00,63.4,2.48,32.84,0
2024-04-17 19:00:00,68.99,3.41,30.54,0
2024-04-17 20:00:00,66.0,3.2,26.79,0
2024-04-17 21:00:00,69.68,3.08,31.01,0
2024-04-17 22:00:00,76.19,2.58,27.67,0
2024-04-17 23:00:00,67.71,3.3,32.81,0
2024-04-18 00:00:00,69.79,2.62,28.35,0
2024-04-18 01:00:00,70.29,2.95,35.94,0
2024-04-18 02:00:00,74.24,3.72,32.93,0
2024-04-18 03:00:00,58.77,2.67,28.41,0
2024-04-18 04:00:00,66.97,2.21,30.04,0
2024-04-18 05:00:00,71.06,2.47,31.51,0
2024-04-18 06:00:00,76.0,3.5,31.57,0
2024-04-18 07:00:00,67.54,3.13,30.88,0
2024-04-18 08:00:00,60.62,2.94,32.5,0
2024-04-18 09:00:00,73.1,2.75,29.75,0
2024-04-18 10:00:00,66.82,3.24,29.27,0
2024-04-18 11:00:00,64.05,2.58,29.31,0
2024-04-18 12:00:00,66.88,3.15,31.72,0
2024-04-18 13:00:00,69.08,2.63,30.73,0
2024-04-18 14:00:00,66.98,2.55,30.58,0
2024-04-18 15:00:00,58.97,2.68,31.59,0
2024-04-18 16:00:00,74.49,2.81,25.9,0
2024-04-18 17:00:00,76.37,2.98,30.62,0
2024-04-18 18:00:00,73.26,3.12,30.44,0
2024-04-18 19:00:00,64.31,1.16,33.34,0
2024-04-18 20:00:00,68.99,2.6,26.94,0
2024-04-18 21:00:00,69.97,2.8,33.11,0
2024-04-18 22:00:00,72.99,3.75,30.15,0
2024-04-18 23:00:00,73.34,2.46,30.98,0
2024-04-19 00:00:00,66.33,3.08,33.35,0
2024-04-19 01:00:00,70.41,3.75,31.12,0
2024-04-19 02:00:00,72.29,2.34,30.8,0
2024-04-19 03:00:00,77.28,3.2,30.48,0
2024-04-19 04:00:00,73.52,2.6,29.03,0
2024-04-19 05:00:00,73.95,2.75,29.94,0
2024-04-19 06:00:00,70.42,2.6,28.57,0
2024-04-19 07:00:00,77.05,2.63,29.91,0
2024-04-19 08:00:00,72.05,4.36,25.33,1
2024-04-19 09:00:00,65.69,3.42,30.86,0
2024-04-19 10:00:00,77.02,3.55,29.76,0
2024-04-19 11:00:00,73.49,3.25,29.33,0
2024-04-19 12:00:00,67.78,2.2,30.44,0
2024-04-19 13:00:00,67.6,3.2,27.13,0
2024-04-19 14:00:00,71.48,3.54,33.86,0
2024-04-19 15:00:00,72.32,2.57,29.79,0
2024-04-19 16:00:00,70.99,3.48,29.71,0
2024-04-19 17:00:00,71.56,3.35,28.07,0
2024-04-19 18:00:00,78.5,3.93,30.05,0
2024-04-19 19:00:00,75.36,2.79,32.77,0
2024-04-19 20:00:00,70.95,2.45,32.07,0
2024-04-19 21:00:00,74.71,2.82,31.71,0
2024-04-19 22:00:00,64.84,3.72,31.09,0
2024-04-19 23:00:00,71.99,2.09,29.28,0
2024-04-20 00:00:00,79.05,1.97,27.1,0
2024-04-20 01:00:00,68.91,3.04,29.6,0
2024-04-20 02:00:00,65.76,2.78,29.53,0
2024-04-20 03:00:00,66.74,3.0,32.1,0
2024-04-20 04:00:00,64.55,3.47,30.62,0
2024-04-20 05:00:00,66.08,2.72,33.22,0
2024-04-20 06:00:00,68.15,2.06,32.39,0
2024-04-20 07:00:00,62.97,4.02,29.09,1
2024-04-20 08:00:00,70.08,2.5,26.41,0
2024-04-20 09:00:00,74.51,2.47,32.77,0
2024-04-20 10:00:00,65.46,3.55,32.72,0
2024-04-20 11:00:00,77.6,2.81,27.27,0
2024-04-20 12:00:00,72.55,2.97,33.02,0
2024-04-20 13:00:00,75.15,3.24,30.76,0
2024-04-20 14:00:00,66.71,3.54,30.32,0
2024-04-20 15:00:00,74.27,2.83,33.23,0
2024-04-20 16:00:00,64.54,3.76,32.69,0
2024-04-20 17:00:00,74.45,1.93,31.3,0
2024-04-20 18:00:00,70.86,3.38,30.95,0
2024-04-20 19:00:00,72.77,2.58,31.23,0
2024-04-20 20:00:00,64.12,3.69,29.2,0
2024-04-20 21:00:00,65.52,3.07,29.89,0
2024-04-20 22:00:00,72.99,2.66,28.2,0
2024-04-20 23:00:00,65.26,3.33,29.33,0
2024-04-21 00:00:00,72.32,3.45,29.27,0
2024-04-21 01:00:00,63.16,3.32,28.73,0
2024-04-21 02:00:00,74.24,2.49,30.27,0
2024-04-21 03:00:00,63.84,2.76,29.35,0
2024-04-21 04:00:00,72.76,3.0,31.0,0
2024-04-21 05:00:00,73.13,2.98,26.76,0
2024-04-21 06:00:00,66.52,3.37,29.77,0
2024-04-21 07:00:00,72.91,1.99,30.26,0
2024-04-21 08:00:00,71.3,3.17,29.38,0
2024-04-21 09:00:00,67.31,2.86,29.66,0
2024-04-21 10:00:00,64.96,2.58,26.83,0
2024-04-21 11:00:00,60.19,2.63,30.71,0
2024-04-21 12:00:00,71.75,2.89,31.3,0
2024-04-21 13:00:00,62.18,1.2,30.99,0
2024-04-21 14:00:00,70.48,2.65,32.08,0
2024-04-21 15:00:00,68.68,2.56,30.4,0
2024-04-21 16:00:00,73.4,3.27,30.96,0
2024-04-21 17:00:00,68.49,2.6,30.31,0
2024-04-21 18:00:00,68.35,2.89,31.38,0
2024-04-21 19:00:00,73.66,3.77,26.85,0
2024-04-21 20:00:00,71.68,3.5,28.21,0
2024-04-21 21:00:00,71.58,3.45,33.17,0
2024-04-21 22:00:00,72.35,2.75,25.08,0
2024-04-21 23:00:00,62.32,3.27,29.72,0
2024-04-22 00:00:00,73.78,2.88,32.34,0
2024-04-22 01:00:00,73.06,2.9,29.81,0
2024-04-22 02:00:00,64.92,3.2,29.19,0
2024-04-22 03:00:00,68.78,2.7,30.26,0
2024-04-22 04:00:00,69.8,3.75,29.29,0
2024-04-22 05:00:00,69.33,2.92,30.06,0
2024-04-22 06:00:00,71.67,3.31,28.63,0
2024-04-22 07:00:00,77.16,3.73,32.22,0
2024-04-22 08:00:00,75.41,3.52,32.85,0
2024-04-22 09:00:00,63.44,2.3,29.73,0
2024-04-22 10:00:00,73.11,3.22,27.23,0
2024-04-22 11:00:00,76.64,3.43,28.95,0
2024-04-22 12:00:00,71.93,3.45,29.63,0
2024-04-22 13:00:00,75.45,2.44,31.01,0
2024-04-22 14:00:00,80.06,2.67,27.98,1
2024-04-22 15:00:00,75.12,3.5,28.46,0
2024-04-22 16:00:00,71.25,2.62,31.02,0
2024-04-22 17:00:00,75.23,2.85,31.88,0
2024-04-22 18:00:00,70.72,3.79,28.76,0
2024-04-22 19:00:00,70.12,2.98,27.33,0
2024-04-22 20:00:00,68.24,2.64,36.57,0
2024-04-22 21:00:00,77.82,2.56,31.57,0
2024-04-22 22:00:00,65.91,3.17,29.47,0
2024-04-22 23:00:00,77.66,2.33,31.74,0
2024-04-23 00:00:00,72.5,2.88,29.75,0
2024-04-23 01:00:00,63.0,3.17,31.73,0
2024-04-23 02:00:00,71.84,3.65,30.32,0
2024-04-23 03:00:00,59.5,3.33,30.18,0
2024-04-23 04:00:00,73.13,2.64,29.77,0
2024-04-23 05:00:00,74.43,3.59,27.11,0
2024-04-23 06:00:00,67.04,2.85,33.88,0
2024-04-23 07:00:00,70.62,2.38,28.12,0
2024-04-23 08:00:00,79.77,2.91,27.28,0
2024-04-23 09:00:00,67.47,3.72,29.57,0
2024-04-23 10:00:00,64.71,3.08,28.08,0
2024-04-23 11:00:00,77.41,3.01,29.9,0
2024-04-23 12:00:00,79.81,3.82,31.38,0
2024-04-23 13:00:00,70.02,2.28,31.99,0
2024-04-23 14:00:00,75.06,2.36,31.63,0
2024-04-23 15:00:00,76.71,2.19,29.39,0
2024-04-23 16:00:00,66.29,3.19,30.1,0
2024-04-23 17:00:00,67.57,3.08,30.82,0
2024-04-23 18:00:00,76.15,3.77,26.48,0
2024-04-23 19:00:00,78.43,3.12,31.14,0
2024-04-23 20:00:00,72.81,2.8,27.09,0
2024-04-23 21:00:00,65.6,3.0,34.08,0
2024-04-23 22:00:00,79.94,3.06,29.19,0
2024-04-23 23:00:00,67.35,2.16,29.63,0
2024-04-24 00:00:00,68.32,4.36,28.46,1
2024-04-24 01:00:00,71.71,3.26,28.74,0
2024-04-24 02:00:00,77.77,3.11,34.55,0
2024-04-24 03:00:00,74.27,3.31,31.88,0
2024-04-24 04:00:00,72.07,3.35,26.9,0
2024-04-24 05:00:00,72.32,2.93,33.01,0
2024-04-24 06:00:00,70.22,2.68,32.39,0
2024-04-24 07:00:00,72.79,3.3,29.44,0
2024-04-24 08:00:00,57.35,3.19,30.61,0
2024-04-24 09:00:00,68.52,2.6,29.97,0
2024-04-24 10:00:00,71.21,3.71,33.95,0
2024-04-24 11:00:00,64.24,3.15,28.41,0
2024-04-24 12:00:00,71.93,3.36,30.29,0
2024-04-24 13:00:00,68.98,3.7,29.14,0
2024-04-24 14:00:00,78.78,3.01,27.13,0
2024-04-24 15:00:00,77.87,3.16,34.38,0
2024-04-24 16:00:00,67.67,3.41,27.64,0
2024-04-24 17:00:00,69.25,2.64,30.44,0
2024-04-24 18:00:00,69.63,3.03,26.52,0
2024-04-24 19:00:00,67.74,3.06,29.2,0
2024-04-24 20:00:00,70.98,2.52,30.84,0
2024-04-24 21:00:00,66.21,4.16,28.35,1
2024-04-24 22:00:00,64.35,2.3,31.17,0
2024-04-24 23:00:00,73.11,2.35,29.46,0
2024-04-25 00:00:00,73.15,3.66,32.32,0
2024-04-25 01:00:00,65.98,3.36,32.72,0
2024-04-25 02:00:00,74.48,2.49,28.83,0
2024-04-25 03:00:00,66.84,3.3,30.15,0
2024-04-25 04:00:00,71.27,3.73,30.37,0
2024-04-25 05:00:00,74.1,2.98,31.24,0
2024-04-25 06:00:00,69.83,4.3,30.03,1
2024-04-25 07:00:00,72.27,2.14,30.38,0
2024-04-25 08:00:00,67.42,3.35,29.51,0
2024-04-25 09:00:00,69.02,3.58,30.23,0
2024-04-25 10:00:00,68.97,3.45,32.6,0
2024-04-25 11:00:00,66.27,2.9,31.29,0
2024-04-25 12:00:00,69.12,2.85,31.4,0
2024-04-25 13:00:00,62.26,3.22,31.45,0
2024-04-25 14:00:00,67.54,3.41,29.69,0
2024-04-25 15:00:00,68.58,3.3,30.64,0
2024-04-25 16:00:00,68.72,3.52,27.83,0
2024-04-25 17:00:00,68.79,2.49,32.54,0
2024-04-25 18:00:00,69.69,2.89,24.43,0
2024-04-25 19:00:00,72.4,2.53,29.83,0
2024-04-25 20:00:00,74.37,2.81,32.28,0
2024-04-25 21:00:00,66.75,3.51,27.27,0
2024-04-25 22:00:00,63.98,3.05,30.8,0
2024-04-25 23:00:00,64.79,4.3,28.64,1
2024-04-26 00:00:00,67.56,3.1,29.26,0
2024-04-26 01:00:00,68.24,3.03,31.89,0
2024-04-26 02:00:00,66.15,3.05,30.4,0
2024-04-26 03:00:00,63.52,2.68,25.93,0
2024-04-26 04:00:00,67.72,2.97,28.05,0
2024-04-26 05:00:00,70.91,3.56,31.95,0
2024-04-26 06:00:00,72.98,3.06,30.9,0
2024-04-26 07:00:00,67.21,2.6,33.5,0
2024-04-26 08:00:00,67.94,2.54,33.37,0
2024-04-26 09:00:00,65.37,2.77,29.32,0
2024-04-26 10:00:00,69.84,3.04,35.01,0
2024-04-26 11:00:00,65.76,3.6,30.05,0
2024-04-26 12:00:00,72.87,2.33,28.07,0
2024-04-26 13:00:00,61.07,2.84,28.73,0
2024-04-26 14:00:00,68.2,3.07,25.49,0
2024-04-26 15:00:00,71.51,2.08,33.21,0
2024-04-26 16:00:00,70.92,2.58,33.19,0
2024-04-26 17:00:00,83.47,2.66,27.97,1
2024-04-26 18:00:00,71.75,2.6,29.54,0
2024-04-26 19:00:00,64.98,3.1,30.19,0
2024-04-26 20:00:00,69.52,2.92,28.08,0
2024-04-26 21:00:00,61.12,2.72,26.49,0
2024-04-26 22:00:00,69.6,3.21,29.58,0
2024-04-26 23:00:00,65.83,3.86,29.36,0
2024-04-27 00:00:00,74.58,3.82,29.22,0
2024-04-27 01:00:00,67.25,2.04,30.45,0
2024-04-27 02:00:00,69.42,3.29,32.86,0
2024-04-27 03:00:00,66.82,2.91,29.39,0
2024-04-27 04:00:00,78.69,3.08,30.34,0
2024-04-27 05:00:00,68.39,2.8,31.45,0
2024-04-27 06:00:00,79.16,3.06,31.11,0
2024-04-27 07:00:00,74.07,3.08,28.77,0
2024-04-27 08:00:00,72.41,2.71,30.19,0
2024-04-27 09:00:00,71.84,2.55,31.1,0
2024-04-27 10:00:00,71.97,2.78,27.74,0
2024-04-27 11:00:00,60.36,3.12,32.53,0
2024-04-27 12:00:00,68.61,3.3,32.86,0
2024-04-27 13:00:00,74.23,3.43,28.55,0
2024-04-27 14:00:00,69.76,2.75,30.39,0
2024-04-27 15:00:00,62.97,3.14,31.28,0
2024-04-27 16:00:00,69.74,3.48,28.91,0
2024-04-27 17:00:00,78.52,3.58,30.96,0
2024-04-27 18:00:00,76.23,2.97,30.33,0
2024-04-27 19:00:00,69.69,2.89,27.06,0
2024-04-27 20:00:00,74.76,3.1,30.92,0
2024-04-27 21:00:00,68.17,2.43,27.8,0
2024-04-27 22:00:00,61.48,2.9,31.88,0
2024-04-27 23:00:00,65.38,3.37,28.66,0
2024-04-28 00:00:00,77.81,3.32,29.68,0
2024-04-28 01:00:00,68.63,2.86,32.74,0
2024-04-28 02:00:00,68.78,3.11,30.99,0
2024-04-28 03:00:00,68.5,2.59,27.84,0
2024-04-28 04:00:00,79.52,3.35,27.97,0
2024-04-28 05:00:00,78.13,2.96,28.8,0
2024-04-28 06:00:00,81.09,2.86,30.79,1
2024-04-28 07:00:00,69.2,2.82,30.72,0
2024-04-28 08:00:00,71.48,2.97,28.31,0
2024-04-28 09:00:00,62.42,2.78,27.67,0
2024-04-28 10:00:00,77.38,3.33,30.56,0
2024-04-28 11:00:00,64.16,2.8,29.64,0
2024-04-28 12:00:00,71.08,3.8,34.31,0
2024-04-28 13:00:00,64.51,3.73,30.07,0
2024-04-28 14:00:00,67.06,2.55,33.63,0
2024-04-28 15:00:00,65.81,3.03,27.66,0
2024-04-28 16:00:00,66.96,2.67,26.85,0
2024-04-28 17:00:00,67.3,2.84,27.76,0
2024-04-28 18:00:00,67.26,4.0,32.38,1
2024-04-28 19:00:00,74.17,2.85,33.51,0
2024-04-28 20:00:00,64.48,3.18,28.44,0
2024-04-28 21:00:00,71.1,3.27,29.08,0
2024-04-28 22:00:00,76.09,2.5,27.66,0
2024-04-28 23:00:00,67.43,2.57,26.38,0
2024-04-29 00:00:00,66.41,2.4,31.44,0
2024-04-29 01:00:00,68.85,2.56,30.45,0
2024-04-29 02:00:00,75.9,1.57,30.02,0
2024-04-29 03:00:00,70.97,3.27,27.2,0
2024-04-29 04:00:00,67.34,4.03,33.28,1
2024-04-29 05:00:00,72.42,3.07,28.99,0
2024-04-29 06:00:00,64.49,2.29,31.07,0
2024-04-29 07:00:00,73.41,2.68,27.09,0
2024-04-29 08:00:00,72.04,2.77,29.62,0
2024-04-29 09:00:00,68.46,2.49,30.58,0
2024-04-29 10:00:00,65.81,3.43,30.65,0
2024-04-29 11:00:00,65.57,3.41,30.31,0
2024-04-29 12:00:00,72.67,2.42,30.99,0
2024-04-29 13:00:00,76.14,3.36,27.74,0
2024-04-29 14:00:00,66.81,3.76,30.39,0
2024-04-29 15:00:00,72.29,3.95,30.23,0
2024-04-29 16:00:00,59.56,4.43,30.46,1
2024-04-29 17:00:00,67.08,2.55,30.14,0
2024-04-29 18:00:00,69.84,4.41,27.45,1
2024-04-29 19:00:00,65.45,2.82,27.36,0
2024-04-29 20:00:00,65.32,2.7,25.57,0
2024-04-29 21:00:00,66.66,3.16,31.64,0
2024-04-29 22:00:00,71.46,2.71,31.66,0
2024-04-29 23:00:00,69.06,3.2,31.69,0
2024-04-30 00:00:00,58.81,2.34,30.61,0
2024-04-30 01:00:00,59.4,2.88,25.73,0
2024-04-30 02:00:00,66.97,3.64,27.95,0
2024-04-30 03:00:00,72.29,2.97,30.34,0
2024-04-30 04:00:00,56.26,3.07,30.27,0
2024-04-30 05:00:00,67.5,3.24,29.55,0
2024-04-30 06:00:00,67.37,3.59,30.74,0
2024-04-30 07:00:00,76.94,2.17,30.02,0
2024-04-30 08:00:00,68.07,3.29,30.24,0
2024-04-30 09:00:00,71.91,2.87,28.72,0
2024-04-30 10:00:00,70.71,3.08,31.96,0
2024-04-30 11:00:00,59.35,3.53,29.14,0
2024-04-30 12:00:00,73.84,2.4,27.34,0
2024-04-30 13:00:00,71.08,2.49,28.46,0
2024-04-30 14:00:00,72.54,2.03,29.3,0
2024-04-30 15:00:00,89.63,2.73,31.99,1
2024-04-30 16:00:00,59.58,3.67,29.92,0
2024-04-30 17:00:00,78.62,2.94,29.63,0
2024-04-30 18:00:00,68.56,2.33,27.5,0
2024-04-30 19:00:00,71.44,2.76,31.57,0
2024-04-30 20:00:00,69.77,2.26,28.7,0
2024-04-30 21:00:00,67.88,2.44,29.8,0
2024-04-30 22:00:00,67.15,3.19,32.96,0
2024-04-30 23:00:00,71.65,2.41,31.02,0
2024-05-01 00:00:00,62.41,3.56,26.74,0
2024-05-01 01:00:00,73.75,2.96,26.46,0
2024-05-01 02:00:00,67.92,3.04,29.87,0
2024-05-01 03:00:00,64.35,2.86,27.57,0
2024-05-01 04:00:00,67.75,3.39,31.3,0
2024-05-01 05:00:00,76.29,3.39,30.08,0
2024-05-01 06:00:00,67.32,3.17,30.33,0
2024-05-01 07:00:00,71.79,3.28,28.59,0
2024-05-01 08:00:00,66.35,2.89,33.48,0
2024-05-01 09:00:00,73.79,3.27,35.69,0
2024-05-01 10:00:00,73.43,2.83,29.44,0
2024-05-01 11:00:00,79.24,3.0,30.71,0
2024-05-01 12:00:00,69.12,2.86,30.19,0
2024-05-01 13:00:00,73.34,2.77,29.48,0
2024-05-01 14:00:00,70.49,2.66,28.34,0
2024-05-01 15:00:00,76.48,3.23,27.83,0
2024-05-01 16:00:00,66.41,3.66,27.73,0
2024-05-01 17:00:00,73.73,3.59,30.81,0
2024-05-01 18:00:00,69.03,2.37,28.96,0
2024-05-01 19:00:00,69.68,3.64,24.84,0
2024-05-01 20:00:00,70.46,2.84,30.89,0
2024-05-01 21:00:00,71.26,3.3,29.92,0
2024-05-01 22:00:00,69.42,2.55,32.69,0
2024-05-01 23:00:00,71.07,3.07,30.75,0
2024-05-02 00:00:00,77.89,3.16,27.04,0
2024-05-02 01:00:00,74.93,2.26,25.54,0
2024-05-02 02:00:00,74.35,3.3,28.56,0
2024-05-02 03:00:00,67.72,3.67,28.75,0
2024-05-02 04:00:00,65.55,2.91,31.89,0
2024-05-02 05:00:00,74.78,3.68,29.98,0
2024-05-02 06:00:00,74.38,2.91,32.27,0
2024-05-02 07:00:00,77.36,3.42,27.35,0
2024-05-02 08:00:00,66.98,1.89,31.93,0
2024-05-02 09:00:00,68.85,4.21,31.44,1
2024-05-02 10:00:00,61.8,3.75,25.96,0
2024-05-02 11:00:00,68.04,2.86,32.65,0
2024-05-02 12:00:00,74.98,2.01,30.19,0
2024-05-02 13:00:00,67.67,3.14,30.78,0
2024-05-02 14:00:00,73.2,2.28,28.27,0
2024-05-02 15:00:00,69.05,3.22,32.55,0
2024-05-02 16:00:00,71.62,3.21,27.63,0
2024-05-02 17:00:00,64.26,2.53,31.66,0
2024-05-02 18:00:00,70.43,3.56,31.64,0
2024-05-02 19:00:00,55.04,3.4,28.05,0
2024-05-02 20:00:00,69.07,3.49,33.97,0
2024-05-02 21:00:00,61.85,3.0,30.46,0
2024-05-02 22:00:00,76.03,2.29,31.31,0
2024-05-02 23:00:00,73.89,3.49,26.95,0
2024-05-03 00:00:00,72.33,2.86,34.24,0
2024-05-03 01:00:00,77.61,2.31,27.55,0
2024-05-03 02:00:00,65.26,3.68,32.05,0
2024-05-03 03:00:00,78.74,4.05,28.01,1
2024-05-03 04:00:00,74.66,2.98,28.76,0
2024-05-03 05:00:00,68.82,4.08,31.58,1
2024-05-03 06:00:00,75.68,3.05,32.06,0
2024-05-03 07:00:00,64.47,2.81,27.46,0
2024-05-03 08:00:00,65.88,2.68,32.18,0
2024-05-03 09:00:00,66.96,3.82,32.09,0
2024-05-03 10:00:00,67.36,2.61,28.12,0
2024-05-03 11:00:00,64.72,3.37,33.2,0
2024-05-03 12:00:00,76.12,2.72,27.09,0
2024-05-03 13:00:00,68.71,2.77,28.75,0
2024-05-03 14:00:00,71.76,3.52,30.96,0
2024-05-03 15:00:00,67.15,2.81,28.29,0
2024-05-03 16:00:00,60.9,2.8,30.53,0
2024-05-03 17:00:00,71.35,3.57,30.48,0
2024-05-03 18:00:00,60.44,3.8,29.63,0
2024-05-03 19:00:00,69.66,3.32,31.66,0
2024-05-03 20:00:00,63.16,2.67,29.54,0
2024-05-03 21:00:00,79.94,2.74,30.46,0
2024-05-03 22:00:00,74.56,3.04,32.29,0
2024-05-03 23:00:00,70.53,3.16,31.58,0
2024-05-04 00:00:00,76.32,2.51,31.57,0
2024-05-04 01:00:00,65.77,3.36,27.7,0
2024-05-04 02:00:00,72.72,3.04,31.05,0
2024-05-04 03:00:00,71.0,2.14,28.24,0
2024-05-04 04:00:00,71.32,2.54,27.44,0
2024-05-04 05:00:00,76.36,2.75,29.86,0
2024-05-04 06:00:00,73.66,2.96,28.19,0
2024-05-04 07:00:00,71.44,3.94,31.58,0
2024-05-04 08:00:00,61.73,3.12,31.63,0
2024-05-04 09:00:00,65.2,2.58,26.19,0
2024-05-04 10:00:00,69.39,3.11,28.34,0
2024-05-04 11:00:00,70.47,2.82,27.08,0
2024-05-04 12:00:00,64.35,3.16,29.07,0
2024-05-04 13:00:00,82.06,3.29,30.91,1
2024-05-04 14:00:00,77.58,3.6,29.52,0
2024-05-04 15:00:00,73.01,2.99,28.82,0
2024-05-04 16:00:00,70.36,3.82,32.6,0
2024-05-04 17:00:00,68.94,3.45,25.39,0
2024-05-04 18:00:00,65.24,2.65,32.47,0
2024-05-04 19:00:00,70.39,4.1,28.91,1
2024-05-04 20:00:00,71.29,3.16,29.84,0
2024-05-04 21:00:00,63.79,2.58,28.95,0
2024-05-04 22:00:00,71.67,3.83,33.09,0
2024-05-04 23:00:00,69.22,4.04,27.54,1
2024-05-05 00:00:00,60.46,2.98,30.02,0
2024-05-05 01:00:00,65.7,2.75,31.05,0
